p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.3063266861553224e-8,1.1247946718819948,0.371,0.13,8.441386303997096e-4,15,CHD1
2.3553477123112625e-8,0.27090496075491644,0.371,0.127,8.620808161830452e-4,15,CCDC12
2.365201362778309e-8,0.6357227217141083,0.323,0.105,8.65687350790489e-4,15,NQO2
2.408812239665843e-8,1.9561262912509434,0.161,0.033,8.816493678400953e-4,15,ZSWIM4
2.4942393331040817e-8,0.45286710094960625,0.403,0.147,9.12916538309425e-4,15,CCDC186
2.5050530403657733e-8,0.304487387023316,0.339,0.109,9.168744633042767e-4,15,TMCO4
2.5320307665013276e-8,0.28444188488344535,0.371,0.127,9.267485808471509e-4,15,MEIS1
2.533861822607224e-8,0.34076549270136425,0.29,0.087,9.274187656924701e-4,15,RCOR3
2.555048730637348e-8,0.64309603981896,0.113,0.018,9.351733859005758e-4,15,RNASEH1-AS1
2.6119462831121558e-8,0.36045047174581024,0.387,0.137,9.559984590818802e-4,15,UBA6
2.6156754795838284e-8,0.5078175465595159,0.419,0.152,9.573633822824771e-4,15,FNBP4
2.647404174229442e-8,0.3300818616414076,0.226,0.058,9.689764018097181e-4,15,SRSF8
2.6789270835225168e-8,0.8576437283201139,0.21,0.052,9.805141018400763e-4,15,TRUB2
2.761220742348091e-8,0.5347283136517916,0.258,0.071,0.0010106344039068247,15,GBE1
2.767836186869665e-8,0.3263673550964943,0.226,0.059,0.001013055722756166,15,OXCT1
2.8038553689904706e-8,1.2787508640124368,0.129,0.023,0.0010262391036042022,15,MSANTD4
2.8059929545529146e-8,0.684290770371528,0.29,0.089,0.0010270214812959123,15,TST
2.859854924238071e-8,2.2113995789513794,0.194,0.046,0.0010467355008203763,15,CRAMP1
2.860122496001048e-8,1.0073494194205703,0.177,0.039,0.0010468334347613435,15,ABHD13
2.8659216993573298e-8,0.7656710906944981,0.274,0.08,0.0010489560011817762,15,MRPS25
2.913932086780629e-8,0.64049580104854,0.355,0.121,0.001066528283082578,15,AAMP
2.9205358250106493e-8,0.6817219445651512,0.323,0.105,0.0010689453173121477,15,UBA2
2.983328604897135e-8,1.1526006022898465,0.129,0.023,0.0010919281026784003,15,MAB21L4
2.9902834355888834e-8,0.5277044059964635,0.194,0.046,0.001094473640259887,15,COQ6
3.015293118044476e-8,0.6966451249029022,0.258,0.073,0.0011036274341354585,15,BSDC1
3.0215562960345736e-8,0.7785405900471531,0.387,0.137,0.0011059198199116142,15,PPM1L
3.091905236538869e-8,0.8933172561770082,0.145,0.028,0.0011316682356255915,15,DHX33
3.1287946144324824e-8,0.5216728353026505,0.274,0.08,0.0011451701168284328,15,MPDU1
3.13538518401738e-8,0.3127083789270655,0.21,0.052,0.0011475823312022012,15,IFI27L1
3.141773738891891e-8,1.2786769539871514,0.21,0.052,0.001149920606171821,15,SNRK
3.176084811671447e-8,0.6231802780783661,0.355,0.122,0.0011624788019198662,15,SMAD2
3.212652616216443e-8,0.6791523847871133,0.242,0.066,0.0011758629840613803,15,SPNS1
3.241220482681935e-8,0.7545365967553335,0.306,0.098,0.0011863191088664151,15,SLC22A18
3.263815599058592e-8,0.4306733052991456,0.129,0.023,0.001194589147411435,15,AL355001.2
3.291798032702726e-8,0.32554015641387934,0.242,0.065,0.001204830997949525,15,FER
3.3326927179015236e-8,0.3063511369048548,0.177,0.039,0.0012197988616791367,15,DEDD
3.356831293362064e-8,1.6296765084116367,0.129,0.023,0.001228633821683449,15,TRAF3IP2-AS1
3.3823427995128385e-8,0.4132436572791094,0.774,0.373,0.001237971288049694,15,SRP14
3.4062701948906274e-8,0.9046787426918264,0.129,0.023,0.0012467289540319185,15,MTX3
3.4168252839739146e-8,0.4579242462982501,0.29,0.087,0.0012505922221872925,15,MTHFD1L
3.4568753138385795e-8,0.2607739451716662,0.774,0.375,0.0012652509336180584,15,YWHAZ
3.472904175288371e-8,0.8214600248695729,0.226,0.059,0.0012711176571972966,15,LRCH4
3.494879941932486e-8,0.32450078125477233,0.29,0.088,0.0012791610075467091,15,FAM174C
3.5058815924796257e-8,0.5929884694993863,0.323,0.102,0.0012831877216634678,15,NRBP1
3.508172543029856e-8,0.4422982054804617,0.29,0.089,0.0012840262324743574,15,TMX2
3.53124211207434e-8,0.2541449003276346,0.258,0.073,0.001292469925440329,15,PRPF31
3.545465594113973e-8,0.9626168876157302,0.145,0.029,0.0012976758621016553,15,AL451165.2
3.56256965753465e-8,0.28003391941718514,0.403,0.149,0.0013039361203542573,15,UQCRC2
3.595642975679431e-8,0.3996723676170755,0.29,0.087,0.0013160412855284284,15,TMEM127
3.6562145847155314e-8,0.3384404567315762,0.355,0.119,0.0013382111001517317,15,SH3GLB2
3.6680187977052344e-8,1.0628120998602872,0.29,0.089,0.001342531560148093,15,ATAD1
3.682010289628804e-8,0.5905423394245096,0.274,0.081,0.0013476525861070385,15,RNF4
3.6927647577181665e-8,0.4843327186412236,0.177,0.04,0.0013515888289724262,15,CRTC1
3.788894699234101e-8,1.178904776752213,0.226,0.06,0.0013867733488666734,15,WDR37
3.806485649395933e-8,0.8427529180446248,0.306,0.098,0.0013932118125354054,15,TM7SF2
3.826310109994847e-8,1.2658079977265067,0.177,0.04,0.001400467763359214,15,ISOC1
3.829075480480442e-8,0.5742832129568229,0.435,0.163,0.0014014799166106465,15,MT2A
3.836529261821102e-8,0.7812182905348836,0.274,0.082,0.0014042080751191415,15,IMPDH2
3.847665175418217e-8,0.3247344629023212,0.194,0.046,0.0014082839308548216,15,ECSIT
3.851383612479963e-8,0.5897855209106186,0.177,0.04,0.001409644916003791,15,FXR2
3.877675934602983e-8,1.2161981608261014,0.21,0.053,0.0014192681688240379,15,MRPS2
3.8849755665657364e-8,0.39883809004227433,0.258,0.075,0.001421939907118725,15,ABHD14B
3.903488937094809e-8,0.5599304803053378,0.226,0.06,0.0014287159858660712,15,PEX16
3.9644084325303646e-8,0.2599114913321537,0.355,0.122,0.0014510131303904388,15,UBE2E3
3.9794257496444295e-8,2.0713681511514594,0.129,0.023,0.0014565096186273576,15,ITPKB
3.9836475865664386e-8,0.6429072283372363,0.29,0.088,0.0014580548531591823,15,DDA1
4.014425168225277e-8,0.8360509427850495,0.177,0.04,0.0014693197558221336,15,HDDC3
4.06193103062079e-8,1.1542937484595028,0.161,0.034,0.0014867073765175152,15,CDC23
4.090422705148011e-8,0.5117289012098958,0.145,0.028,0.0014971356143112236,15,SS18L1
4.100931832926507e-8,0.4816655455842328,0.371,0.13,0.0015009820601694307,15,ITGB8
4.1306695238606176e-8,0.7987586308980417,0.323,0.107,0.0015118663524282246,15,YLPM1
4.2089863597446604e-8,0.5542548105906235,0.306,0.096,0.0015405310975301432,15,DGCR6L
4.225555805427004e-8,0.6451501371131351,0.258,0.075,0.0015465956803443377,15,METRNL
4.2276167013767585e-8,0.8054725439130513,0.242,0.068,0.0015473499888709074,15,PAFAH1B3
4.3218873260887095e-8,1.0072892016514219,0.29,0.09,0.0015818539802217285,15,ATXN2L
4.4670405294742825e-8,0.8647170454518919,0.242,0.067,0.001634981504192882,15,MAU2
4.502444329576371e-8,0.6859294165428413,0.323,0.106,0.0016479396490682475,15,MCCC2
4.652930874735197e-8,0.506880819122205,0.161,0.034,0.0017030192294618296,15,BPGM
4.7104046902888984e-8,0.7334965249697317,0.387,0.138,0.0017240552206926397,15,PTPRF
4.720015109790906e-8,0.624505302071519,0.29,0.091,0.0017275727303345694,15,EXOC7
4.7396037764560147e-8,0.9428438880139327,0.323,0.107,0.001734742378220666,15,PMPCB
4.757158067284548e-8,0.74191263018747855,0.194,0.047,0.0017411674242068175,15,DCTN6
4.780364441876451e-8,0.7639560729857275,0.129,0.024,0.0017496611893711997,15,HSPA13
4.8085869100785406e-8,0.8715447954938138,0.274,0.082,0.0017599908949578467,15,R3HDM1
4.8173877449653597e-8,0.2931382612204858,0.21,0.053,0.0017632120885347712,15,RECQL
4.836686859531349e-8,0.6742463690749607,0.435,0.16,0.001770275757457069,15,MBP
4.884965820671139e-8,1.7098153568979795,0.113,0.019,0.0017879463400238436,15,NMNAT1
4.8897456206944745e-8,0.7011076434687336,0.161,0.035,0.0017896957946303845,15,ARHGEF2
4.9325691248570525e-8,0.833611648218048,0.113,0.019,0.00180536962538893,15,TBCCD1
4.951594704238501e-8,0.5319483754502745,0.371,0.13,0.0018123331776983339,15,KDM5A
4.957917597049449e-8,0.8956377734906575,0.113,0.019,0.0018146474196960687,15,ZNF776
4.9685367144814866e-8,0.41496224940200543,0.29,0.089,0.001818534122867369,15,FYTTD1
5.028628298814914e-8,0.4562370935407001,0.323,0.106,0.0018405282436492467,15,MORC3
5.056883942530316e-8,0.7536900448958854,0.226,0.06,0.001850870091805521,15,ZSWIM8
5.1059953229294516e-8,0.3972236301941649,0.323,0.105,0.0018688453481454086,15,REV1
5.195036502709382e-8,0.25116718835133456,0.435,0.169,0.0019014353103566609,15,SELENOF
5.3692964844147634e-8,0.3021938599559832,0.468,0.182,0.0019652162062606475,15,GCC2
5.3880284417244136e-8,0.7242966727030586,0.194,0.047,0.0019720722899555527,15,RGP1
5.391304274338479e-8,0.31299492715966465,0.339,0.114,0.0019732712774506267,15,KMT5B
5.404594667714766e-8,1.4158080191524547,0.29,0.093,0.0019781356943302814,15,ISOC2
5.448583415475421e-8,0.5673889647406868,0.371,0.131,0.001994236015898159,15,KAT6B
5.500103762963932e-8,0.2695239111594634,0.484,0.186,0.0020130929782824288,15,SMIM22
5.5067762511411234e-8,0.5267286068128252,0.194,0.046,0.0020155351756801624,15,TMEM101
5.5411316522903866e-8,0.38362830169797757,0.129,0.023,0.002028109596054804,15,TEC
5.552371276626393e-8,0.3367521321142637,0.306,0.097,0.002032223410958026,15,REPS1
5.575989275221599e-8,0.7085600386038171,0.226,0.06,0.0020408678346238575,15,C1RL
5.585037245332986e-8,0.5115712538931046,0.29,0.089,0.0020441794821643264,15,CAV2
5.6044737764301104e-8,0.5230616628180762,0.242,0.067,0.0020512934469111847,15,EYA3
5.705291860330689e-8,0.3070097508611562,0.258,0.076,0.0020881938737996354,15,SGPL1
5.7175112349593635e-8,0.3185760794669755,0.339,0.113,0.0020926662871074767,15,MEAF6
5.794276386634517e-8,0.6870357426371664,0.306,0.098,0.0021207631002720996,15,MRPL12
5.80262785888459e-8,0.8819807700680242,0.161,0.035,0.0021238198226303487,15,DDHD2
5.808041486565184e-8,0.9142518131902714,0.435,0.172,0.002125801264497723,15,KLF6
5.82533276941734e-8,0.4498510120936048,0.403,0.149,0.0021321300469344406,15,MET
5.835542597318718e-8,0.6582981762005502,0.5,0.208,0.002135866946044624,15,EML4
5.884377235460578e-8,0.46265193778488634,0.21,0.053,0.002153740911950926,15,ZCCHC8
5.8886027834367675e-8,0.9564568485706981,0.194,0.047,0.002155287504765691,15,ZNF395
5.961490571465835e-8,0.44244367048756583,0.79,0.388,0.0021819651640622106,15,CD63
5.96781737022802e-8,1.1067606472915328,0.194,0.046,0.0021842808356771575,15,DALRD3
5.980653499957204e-8,1.2195430506653042,0.774,0.436,0.0021889789875193365,15,MT-ATP8
6.066377276675504e-8,1.0757729745178557,0.226,0.061,0.002220354747036001,15,MAD1L1
6.244736920274676e-8,0.4075413208064481,0.29,0.092,0.0022856361601897345,15,HSD17B10
6.353659665132671e-8,0.37494516839476577,0.242,0.069,0.002325502974035209,15,DEF8
6.386684760178661e-8,0.37445465084971197,0.194,0.047,0.002337590489072992,15,SIMC1
6.411674612977139e-8,0.29407816659173047,0.194,0.046,0.0023467370250957625,15,ELL
6.494691211593138e-8,1.2245003394780984,0.21,0.054,0.0023771219303552046,15,HDGFL2
6.54366431027932e-8,1.4827956820756816,0.113,0.019,0.002395046574205334,15,ZNF749
6.574910799002409e-8,0.49320919368534266,0.145,0.029,0.002406483101542872,15,LENG1
6.604453589511416e-8,0.5392936234333006,0.274,0.082,0.0024172960582970735,15,IRF6
6.649913703672011e-8,1.4473982538950532,0.161,0.035,0.002433934914680993,15,NSDHL
6.888915235927784e-8,0.29522306852404195,0.355,0.124,0.0025214118655019283,15,CTSA
6.981407872759152e-8,0.43651522384800057,0.177,0.04,0.0025552650955085773,15,ZNF75A
7.041684581660854e-8,0.39746816888974945,0.242,0.069,0.002577326973733689,15,DPM2
7.066099080448324e-8,0.5616944169788585,0.21,0.054,0.0025862629244348912,15,PLXNA2
7.087592131388654e-8,0.9198584292937416,0.339,0.115,0.0025941295960095613,15,HNRNPH1
7.130374674215971e-8,0.9199505466968344,0.355,0.126,0.0026097884345097876,15,HDAC2
7.257492775175642e-8,0.2735060871592092,0.242,0.068,0.002656314930642037,15,DNASE2
7.404698868706242e-8,0.37281174368728887,0.339,0.116,0.002710193832935172,15,RNPS1
7.427635592363314e-8,0.34246580827956113,0.484,0.192,0.0027185889031608964,15,ZBTB7A
7.487739034372077e-8,0.9810183653177975,0.129,0.024,0.002740587363970524,15,INTS2
7.501936209399404e-8,0.29317894523047405,0.21,0.054,0.0027457836720022758,15,BMI1
7.506831892977788e-8,1.2198765498797162,0.129,0.024,0.0027475755411488,15,ADRB1
7.538661666537673e-8,1.2255691826740123,0.306,0.098,0.002759225556569454,15,UBN1
7.617404420919666e-8,0.46270750807950867,0.565,0.24,0.002788046192100807,15,GCLC
7.676061899511827e-8,0.2735738142928128,0.258,0.075,0.002809515415840324,15,CBFB
7.780907757429832e-8,0.7069186831872658,0.194,0.048,0.002847890048296893,15,TENT4B
7.788957491068157e-8,0.6078144578369209,0.306,0.097,0.002850836331305856,15,NSUN7
7.831929612066722e-8,1.2594273635765707,0.21,0.054,0.002866564557312541,15,SETDB1
7.871125372004082e-8,0.33419103332423417,0.758,0.351,0.002880910597407214,15,TMBIM6
7.873463877445974e-8,0.7365479880394639,0.226,0.061,0.002881766513784001,15,SOAT1
7.90352314149547e-8,0.6127110454925462,0.565,0.248,0.002892768505018757,15,TXNRD1
7.959445417982566e-8,1.151988286462616,0.113,0.019,0.002913236617435799,15,SAAL1
7.98935295613103e-8,2.0056239307541164,0.113,0.019,0.0029241830754735184,15,NEK3
8.028823078200832e-8,1.3268361219894143,0.145,0.029,0.0029386295348522865,15,CCNJL
8.101039196628388e-8,0.7574886299635719,0.194,0.048,0.0029650613563579563,15,ASF1A
8.114157851385214e-8,0.3038550040143466,0.694,0.326,0.0029698629151855022,15,COX6B1
8.28213556176795e-8,0.43005115633393565,0.371,0.133,0.003031344436962687,15,ATXN10
8.46935592466612e-8,1.0967339831525191,0.226,0.062,0.0030998689619870464,15,TBC1D7
8.510478894693938e-8,1.2388488701852016,0.242,0.069,0.0031149203802469283,15,SETD7
8.515206858030331e-8,0.34278681106310993,0.355,0.124,0.003116650862107681,15,PSMD6
8.528508898395654e-8,1.1465392814338273,0.258,0.078,0.003121519541901793,15,LRRC26
8.601118197794582e-8,0.8654484903066659,0.242,0.068,0.003148095271574795,15,DNAJC4
8.634849930819049e-8,0.9507074471731626,0.29,0.093,0.00316044142317908,15,LRRC8D
8.754990386676158e-8,0.4855996354634745,0.419,0.162,0.003204414031427341,15,PDCD6IP
8.79011893599816e-8,0.8170853356557559,0.242,0.068,0.003217271431764687,15,ZSCAN31
8.830777531998791e-8,1.161830186749043,0.258,0.076,0.0032321528844868777,15,SUPT20H
8.937905167438039e-8,0.7101361186480839,0.177,0.041,0.0032713626703339965,15,SRBD1
9.115335040347838e-8,1.4565872341615032,0.194,0.048,0.0033363037781177123,15,AC138305.1
9.148892826524266e-8,1.17258480314849,0.21,0.055,0.0033485862634361468,15,ZNF254
9.163607336097347e-8,1.0345392417087316,0.258,0.078,0.00335397192108499,15,CHPF
9.19935684974013e-8,1.420990075736246,0.21,0.054,0.0033670566005733846,15,FURIN
9.294891723295963e-8,0.29699863685654065,0.323,0.108,0.0034020233196435552,15,RBMX
9.346115788870126e-8,1.3882361067864322,0.145,0.03,0.0034207718398843547,15,TMEM161A
9.47582744887817e-8,1.2674965639695557,0.145,0.03,0.0034682476045638988,15,HOMER1
9.539799114627408e-8,1.2359659954177613,0.161,0.036,0.0034916618739447777,15,KIAA0355
9.544946145868375e-8,0.8201070301053479,0.161,0.036,0.0034935457388492836,15,FAHD1
9.565868618027011e-8,0.2798571767944243,0.355,0.124,0.0035012035728840666,15,POLR2H
9.720570385109897e-8,0.592042045953012,0.21,0.056,0.0035578259666540733,15,IRF7
9.831351611541976e-8,0.32158020217924044,0.113,0.019,0.0035983730033404787,15,C9orf64
9.848986140979367e-8,0.5876191339102792,0.226,0.062,0.003604827417459858,15,BLOC1S2
9.86026498794913e-8,0.2849901717461427,0.226,0.061,0.003608955588239261,15,ZBTB1
9.975653768404082e-8,0.6134852454716664,0.274,0.085,0.003651189035773578,15,IRS2
1.0101489001881073e-7,0.4476138998455157,0.258,0.077,0.0036972459895784917,15,MPLKIP
1.0287224003134682e-7,0.41923204409607856,0.371,0.134,0.0037652268573873248,15,ANKIB1
1.0296587053542865e-7,0.7460678913129595,0.242,0.069,0.003768653827467224,15,CPT1A
1.0316481909268705e-7,0.7263786226065756,0.339,0.115,0.0037759355436114386,15,PSMC6
1.0501997591008403e-7,0.5176498711453817,0.355,0.127,0.0038438361382849857,15,GDE1
1.0518294505812164e-7,0.6410437797661076,0.306,0.1,0.00384980097207231,15,SYNJ2BP
1.054944671320972e-7,0.8088899721727805,0.274,0.085,0.0038612029915018895,15,SUCO
1.0635771302035301e-7,0.3228126772186597,0.823,0.411,0.0038927986542579406,15,RPL37A
1.0755205847438585e-7,0.2956251301195474,0.371,0.136,0.003936512892220996,15,GOLPH3
1.0847784001872254e-7,0.6046299138438798,0.161,0.035,0.0039703974225252636,15,RITA1
1.0880573595796705e-7,0.34990063819036643,0.226,0.062,0.003982398741797552,15,PRKAG1
1.1141634632494671e-7,0.6424752389748948,0.323,0.107,0.004077949691839375,15,ANKS1A
1.1191752348898397e-7,0.5936577918774606,0.306,0.101,0.004096293277220302,15,TRIOBP
1.1361695092640015e-7,0.3581609072306807,0.323,0.106,0.004158494020857172,15,SLAIN2
1.1552139672461318e-7,0.6440878134154433,0.339,0.118,0.004228198641517567,15,KLHL24
1.1555634176636414e-7,1.1959795805714564,0.226,0.063,0.004229477664990693,15,DUSP10
1.1625647031847403e-7,0.8718093924659329,0.113,0.019,0.004255103070126468,15,NLRX1
1.1635624048928319e-7,0.651999006450624,0.113,0.019,0.004258754758148254,15,ZBTB22
1.1812386762502855e-7,0.7681977565362422,0.226,0.062,0.00432345167894367,15,POLDIP3
1.2031524065510042e-7,0.5335303228501415,0.371,0.134,0.00440365812321733,15,MYO1B
1.2064529244950012e-7,0.28347699825634054,0.226,0.062,0.004415738348944154,15,ZNF580
1.2273475922636277e-7,0.8103148331697714,0.113,0.019,0.004492214922444104,15,POMGNT1
1.2297174830535237e-7,0.502038860976298,0.129,0.024,0.004500888959724202,15,OSGIN2
1.2323795377173296e-7,0.9873655442503322,0.29,0.094,0.004510632345999198,15,RHOB
1.234315829531468e-7,0.46291245911959866,0.274,0.086,0.004517719367668127,15,MSRA
1.2429143799973304e-7,0.6421668330285306,0.371,0.136,0.0045491909222282285,15,CEP350
1.2594849640061838e-7,0.7372666297451433,0.29,0.094,0.004609840916759033,15,DYNLL2
1.27314689760561e-7,1.1246367795028784,0.226,0.062,0.004659844959926294,15,PHF10
1.2813795727356118e-7,0.4634736929843406,0.29,0.095,0.0046899773741696125,15,ILVBL
1.2896694533087797e-7,0.5312107552151013,0.839,0.491,0.004720319166055464,15,PPDPF
1.2963759148930649e-7,1.165081263325689,0.21,0.056,0.004744865486100106,15,SLC39A1
1.3032511097835138e-7,0.40162831713235425,0.403,0.151,0.004770029386918639,15,MCTP2
1.3101860947735879e-7,0.7357997464487926,0.177,0.042,0.004795412125480809,15,TMEM60
1.3106035077434583e-7,0.7337310481076316,0.355,0.126,0.004796939898691832,15,MRPS35
1.318272416442089e-7,0.7119420386902171,0.194,0.049,0.00482500887141969,15,TMUB2
1.3305558512161847e-7,0.8308346036512915,0.371,0.133,0.004869967471036358,15,KDM7A
1.3584886095241278e-7,0.5379354760999907,0.355,0.126,0.00497220415971926,15,MPHOSPH8
1.3675188981543647e-7,0.6802027776964807,0.435,0.173,0.00500525591913479,15,SORL1
1.380665482514597e-7,0.3088013036038079,0.355,0.127,0.005053373732551676,15,BCCIP
1.387030566906211e-7,0.9454679040899512,0.145,0.03,0.005076670577933423,15,ALG9
1.4063070626266518e-7,0.4905868014187733,0.387,0.146,0.0051472244799198085,15,EPC1
1.4236504629043214e-7,1.499739457429846,0.145,0.03,0.005210703059276106,15,ERMAP
1.4374427748614164e-7,0.5757997638313251,0.419,0.166,0.00526118430027027,15,VPS13D
1.442037367253563e-7,0.3092966430291798,0.403,0.15,0.005278000967884766,15,HUWE1
1.443582182120472e-7,0.44672327990517857,0.435,0.171,0.00528365514477914,15,MMP24OS
1.445420933465784e-7,0.2702061777044059,0.29,0.093,0.005290385158578116,15,FAM136A
1.4456302270004049e-7,0.6626610604477396,0.113,0.02,0.005291151193844182,15,ZNF180
1.4706872188488944e-7,0.6296406790629725,0.242,0.071,0.005382862289708838,15,PEF1
1.4993640471102946e-7,0.9316898183260474,0.113,0.02,0.005487822348828389,15,PPP2R3B
1.5118837529786136e-7,0.7910222459721807,0.21,0.055,0.005533645724277024,15,MRTO4
1.5454794200769137e-7,0.4995355353451414,0.161,0.036,0.005656609225423511,15,TRAPPC13
1.5520698892126906e-7,0.62064626696105,0.226,0.063,0.005680731001507369,15,ACSS2
1.5645439484466415e-7,0.3041661008269229,0.355,0.124,0.005726387305709553,15,SPTLC2
1.5783417014210922e-7,2.5759827327359304,0.194,0.05,0.0057768884613713396,15,KLHL7
1.594860338632212e-7,0.7812953412332981,0.113,0.02,0.0058373483254277585,15,LRRC14
1.5998140943994688e-7,1.6691334975829069,0.161,0.037,0.005855479566911496,15,DGCR8
1.6010956746698386e-7,0.7549134828810753,0.274,0.085,0.005860170278859076,15,TBK1
1.6367812973934283e-7,1.0503673530272633,0.274,0.086,0.005990783226589687,15,RNF144B
1.6408402177265337e-7,1.086682205258001,0.129,0.025,0.006005639280900886,15,CRELD1
1.6466286303969308e-7,1.0066395255969454,0.129,0.025,0.006026825450115806,15,DNAJC14
1.6682773323081838e-7,0.7825848032074183,0.355,0.131,0.006106061863981184,15,LRPAP1
1.6878383897579745e-7,0.2845494868130283,0.403,0.151,0.006177657290353162,15,RC3H1
1.6928610025298014e-7,0.34590580434606255,0.29,0.092,0.006196040555359326,15,PRKRIP1
1.7152005012656614e-7,0.8758444030539929,0.371,0.136,0.0062778053546824475,15,PARP4
1.721471260142706e-7,0.3960975483984453,0.371,0.135,0.006300756959248318,15,TAX1BP3
1.7303735079429627e-7,0.3819783978865897,0.306,0.1,0.006333340076422038,15,RAF1
1.7689573201274647e-7,0.29617338734037246,0.419,0.165,0.006474560687398534,15,ANP32B
1.7896482115316375e-7,0.58031151849484,0.194,0.049,0.006550291419026947,15,ZDHHC6
1.7899727563529736e-7,0.8788576303337927,0.145,0.03,0.006551479285527519,15,BTN2A2
1.7957536030112585e-7,0.5061436198224412,0.371,0.14,0.006572637762381507,15,SEC11A
1.8024550955481341e-7,1.0628875703659724,0.161,0.036,0.006597165895215726,15,ACAP3
1.8032475322866523e-7,0.6876355835151404,0.194,0.049,0.0066000662929223755,15,AKT1S1
1.8316882899148523e-7,0.846852589521075,0.242,0.07,0.006704162309917351,15,ARHGEF16
1.8600926288017865e-7,0.8145349458745997,0.258,0.08,0.006808125030677419,15,NDUFAF8
1.8658187527822025e-7,1.000857761358478,0.194,0.049,0.006829083217058139,15,USP38
1.8693837101070125e-7,0.5243728842498417,0.323,0.112,0.0068421313173626765,15,GNPTG
1.872459733141764e-7,0.4186014330037655,0.29,0.092,0.00685338986927217,15,CYLD
1.8925899416136038e-7,0.6415901280743621,0.226,0.063,0.006927068445299951,15,NPC1
1.8952850431740588e-7,1.5415555349185928,0.242,0.071,0.006936932786521373,15,ITGAV
1.9211112384641225e-7,0.33357607688890933,0.177,0.042,0.007031459243902535,15,ZNF480
1.9280106578559524e-7,0.33780219642853593,0.435,0.17,0.007056711808818571,15,PLXNB2
1.9319284679124302e-7,0.5483029826713295,0.581,0.247,0.007071051385406286,15,CTNND1
1.9516285047214707e-7,0.8015550081317886,0.194,0.05,0.007143155490131055,15,DDX41
1.9694426595551296e-7,1.417771168378287,0.129,0.025,0.00720835707823773,15,CTU1
1.979228249936113e-7,0.5344321718905136,0.387,0.147,0.007244173317591167,15,COPB1
1.9967514487667268e-7,0.6351030274192645,0.29,0.094,0.0073083099776310965,15,TARDBP
1.9975705398022405e-7,0.3808802430170083,0.323,0.11,0.00731130793273018,15,HSPH1
2.002706782548987e-7,1.7027424827125972,0.21,0.057,0.007330107094807547,15,NCOA5
2.017442027079905e-7,0.315058756222485,0.339,0.118,0.00738403956331516,15,RNF114
2.0700885489886871e-7,0.7443739343358269,0.177,0.043,0.007576731098153494,15,TIMM9
2.079690186452603e-7,0.413315094897339,0.29,0.095,0.0076118740514351715,15,RAPGEF1
2.0943165438142363e-7,0.7631840665713001,0.177,0.043,0.007665407982014486,15,CERS5
2.1565212984830992e-7,0.2893922443355663,0.177,0.043,0.007893083604577992,15,CBLL1
2.1669041138152788e-7,0.47610047675236244,0.177,0.043,0.007931085746975302,15,RP9
2.2017845372376462e-7,1.4192612469686885,0.161,0.037,0.008058751584743508,15,ITGB6
2.2187635233224634e-7,0.8286882965852955,0.113,0.02,0.008120896371712549,15,ZDHHC14
2.2333289747482105e-7,0.7189828486068791,0.226,0.065,0.008174207380475924,15,TSN
2.2440620100100812e-7,0.31087761657399843,0.323,0.113,0.008213491362837898,15,PSMD9
2.2494361567169762e-7,1.0791451185816725,0.355,0.133,0.008233161277199804,15,UBA1
2.290060830751923e-7,0.5812326502371601,0.258,0.078,0.008381851646635113,15,TFCP2
2.3279280499892196e-7,0.9457996705600435,0.21,0.057,0.008520449455765543,15,HIP1R
2.3477478521552398e-7,0.9319027588641265,0.242,0.07,0.008592991913673393,15,NGDN
2.3748018455820764e-7,0.8518162665916895,0.323,0.113,0.008692012235014958,15,CUL5
2.3803861673615876e-7,0.3819667658108995,0.274,0.087,0.008712451411160147,15,CNOT7
2.3833100589890692e-7,1.5459672768716537,0.194,0.05,0.008723153146905893,15,HPS3
2.395464948742353e-7,2.330505191374404,0.113,0.02,0.008767641258891885,15,CIART
2.4442802630813445e-7,0.6722036705457859,0.306,0.102,0.00894631019090403,15,ATP9B
2.4558719979608277e-7,0.6545697488149067,0.274,0.087,0.008988737099736426,15,TRRAP
2.4584418187205124e-7,0.4928578825542779,0.355,0.127,0.008998142900698947,15,HSBP1L1
2.4666920933916566e-7,0.3784303009679095,0.177,0.043,0.009028339731022803,15,FNTB
2.497603553597991e-7,0.6185370734146726,0.339,0.122,0.009141478766524007,15,NUMA1
2.5149563236609524e-7,0.40177685430599874,0.161,0.037,0.009204991640231452,15,WRAP73
2.519163000059032e-7,1.217844803294374,0.129,0.026,0.009220388496516064,15,ZNF701
2.5647394632925773e-7,1.059318668851258,0.161,0.037,0.009387202909597162,15,CTIF
2.623007383487083e-7,0.27513367281473733,0.274,0.086,0.009600469324301072,15,TUT4
2.644988672661415e-7,0.28448544256061586,0.323,0.112,0.009680923040808045,15,FBXO11
2.6498504844398246e-7,0.572238215482002,0.258,0.079,0.009698717758098201,15,TMEM184B
2.664335418755127e-7,0.3723483365792861,0.226,0.065,0.00975173406618564,15,ZFAND2B
2.690914108346555e-7,0.3184557860789492,0.129,0.025,0.009849014727959226,15,AC245297.3
2.7361729199305455e-7,0.7938052863152878,0.21,0.057,0.010014666504237789,15,NIPSNAP3A
2.740710697229808e-7,0.32819874676574146,0.339,0.121,0.01003127522293082,15,EYA4
